tender_id,date,name,customer,category,region,price_rub,price_M,end_time,fz,groups,queries,sources,link
"84186562","22-05-2026","Разработка проектно-сметной документации объекта капитального строительства «Строительство межрайонного комплекса – полигон с мусоросортировочной линией в Краснозерском районе Новосибирской области»","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ КОНТРАКТНОЙ СИСТЕМЫ""","Системная интеграция, оргтехника","Новосибирская область","67806023","67.8","16-06-2026","","smeta_software","""сметная программа""","documentation","https://www.tenderguru.ru/tender/84186562"
"84186563","22-05-2026","Разработка проектно-сметной документации объекта капитального строительства «Строительство межрайонного комплекса – полигон с мусоросортировочной линией в Краснозерском районе Новосибирской области»","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ КОНТРАКТНОЙ СИСТЕМЫ""","Системная интеграция, оргтехника","Новосибирская область","67806023","67.8","16-06-2026","","smeta_software","""сметная программа""","documentation","https://www.tenderguru.ru/tender/84186563"
"204550000012600162","28-04-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""","Строительство","Ленинградская область","67513558","67.5","07-05-2026","223","psd","""проектно-сметная документация""","search","https://www.tenderguru.ru/tender/93970077"
"32615963763","29-04-2026","Выполнение работ по монтажу системы пожарной сигнализации, системы оповещения и управления эвакуацией людей при пожаре, автоматизации системы управления противодымной защиты, автоматики системы автоматического пожаротушения в здании ФГАУК «Московский Губернский театр»","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ЦЕНТР РАЗВИТИЯ ТЕАТРАЛЬНОГО ИСКУССТВА ""МОСКОВСКИЙ ГУБЕРНСКИЙ ДРАМАТИЧЕСКИЙ ТЕАТР""","Строительство","Москва","63539708","63.5","14-05-2026","223","smeta_normative","""ФЕРы""","search","https://www.tenderguru.ru/tender/94012383"
"0373100031926000528","26-05-2026","Капитальный ремонт зданий ФГБУ «НМИЦ хирургии им. А.В. Вишневского» Минздрава России. Четвертый этап (Консультативно-диагностическое отделение (КДО) в 16-этажном лабораторно-клиническом корпусе на 1-м и подвальном этажах в осях А:К 17:19)","Федеральное государственное учреждение ""Институт хирургии им. А.В. Вишневского"" Министерства здравоохранения и социального развития Российской Федерации","Строительство","Москва","63069484","63.1","02-06-2026","44","smeta_service","""сметная документация""","search","https://www.tenderguru.ru/tender/94552763"
"204550000012600160","28-04-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""","Строительство","Ленинградская область","59914411","59.9","07-05-2026","223","psd","""проектно-сметная документация""","search","https://www.tenderguru.ru/tender/93970075"
"84151430","22-05-2026","Техническая эксплуатация объектов электроэнергетики","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПС ТЕПЛИЧНАЯ""","Страхование","Новосибирская область","56838735","56.8","08-06-2026","","smeta_control","""проверка смет""","documentation","https://www.tenderguru.ru/tender/84151430"
"84160858","22-05-2026","Техническая эксплуатация объектов электроэнергетики","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПС ТЕПЛИЧНАЯ""","Страхование","Новосибирская область","56838735","56.8","08-06-2026","","smeta_control","""проверка смет""","documentation","https://www.tenderguru.ru/tender/84160858"
"84193834","22-05-2026","Техническая эксплуатация объектов электроэнергетики","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПС ТЕПЛИЧНАЯ""","Страхование","Новосибирская область","56838735","56.8","08-06-2026","","smeta_control","""проверка смет""","documentation","https://www.tenderguru.ru/tender/84193834"
"0337400000726000460","26-05-2026","Выполнение работ по капитальному ремонту систем автоматической пожарной сигнализации, оповещения и управления эвакуацией, охранно-тревожной сигнализации МРНЦ им. А.Ф. Цыба - филиала ФГБУ ""НМИЦ радиологии"" Минздрава России","","Строительство","Калужская область","53284652","53.3","10-06-2026","44","smeta_service","""сметная документация""","search","https://www.tenderguru.ru/tender/94552069"
"204550000012600161","28-04-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""","Строительство","Ленинградская область","52541169","52.5","07-05-2026","223","psd","""проектно-сметная документация""","search","https://www.tenderguru.ru/tender/93970076"
"84185416","22-05-2026","Выполнение работ по строительству объекта: «Девяти квартирный жилой дом, предназначенный для обеспечения жилыми помещениями детей-сирот и и детей, оставшихся без попечения родителей, расположенный в с. Венгерово Венгеровского района Новосибирской области»","МИНИСТЕРСТВО СТРОИТЕЛЬСТВА НОВОСИБИРСКОЙ ОБЛАСТИ","Системная интеграция, оргтехника","Новосибирская область","50593626","50.6","03-06-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/84185416"
"84098011","21-05-2026","Выполнение работ по техническому обслуживанию и проведению планово-предупредительного ремонта систем безопасности на объектах АО ""ТЭК СПб""","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКАЗЧИКА ПО СТРОИТЕЛЬСТВУ И КАПИТАЛЬНОМУ РЕМОНТУ ОБЪЕКТОВ ИНЖЕНЕРНО-ЭНЕРГЕТИЧЕСКОГО КОМПЛЕКСА""","Системная интеграция, оргтехника","Санкт-Петербург","49993038","50.0","08-06-2026","","smeta_control","""проверка смет""","documentation","https://www.tenderguru.ru/tender/84098011"
