tender_num,is_tz,doc_name,source_url,status,file_path,bytes,suggested_filename
"0148200005425001025","no","Проект контракта, сост. 30.12.2025","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=A19B2A898A7C414FA271EEF5E179038D","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0148200005425001025/Проект_контракта,_сост._30.12.2025.zip","59665","Проект_контракта,_сост._30.12.2025.zip"
"0148200005425001025","yes","2_Описание_объекта_закупки_новое_Итог+МВК+29.12.2025","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=0D4B381A1A164B35AC1E53807A85CEFC","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0148200005425001025/2_Описание_объекта_закупки_новое_Итог+МВК+29.12.2025.docx","863531","2_Описание_объекта_закупки_новое_Итог+МВК+29.12.2025.docx"
"0148200005425001025","no","п.+4+Требование_к_содержанию_и_составу_заявки_услуги","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=33851AC0FB5644E28E7EF2D6E09FE752","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0148200005425001025/п.+4+Требование_к_содержанию_и_составу_заявки_услуги.docx","47595","п.+4+Требование_к_содержанию_и_составу_заявки_услуги.docx"
"0148200005425001025","no","Приложение+к+проекту+контракта,+сост.+30.12.2025","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=8988ACDCD24C4BB18306FAE531DA8803","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0148200005425001025/Приложение+к+проекту+контракта,+сост.+30.12.2025.zip","139932","Приложение+к+проекту+контракта,+сост.+30.12.2025.zip"
"0148200005425001025","no","Другое приложение, сост. 30.12.2025","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=9AFCCE2C79EC4F7CA28F7C97A77A65C3","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0148200005425001025/Другое_приложение,_сост._30.12.2025.zip","23685","Другое_приложение,_сост._30.12.2025.zip"
"0148200005425001025","no","3 -Порядок рассмотрения +информационная+система 29.12.2025","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=A010F8F2685E40FCB539119B0797C5BC","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0148200005425001025/3_-Порядок_рассмотрения_+информационная+система_29.12.2025.docx","49908","3_-Порядок_рассмотрения_+информационная+система_29.12.2025.docx"
"0148200005425001025","no","Электронный документ, полученный из внешней системы","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=A4E7F2EB4F8244D98059078CE7CD68A2","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0148200005425001025/Электронный_документ,_полученный_из_внешней_системы.docx","23125","Электронный_документ,_полученный_из_внешней_системы.docx"
"32515527602","no","Приложение №4 (обоснование НМЦ).xlsx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=9C78B37FFA9B4B58990498B4262B5E58","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Приложение_№4_(обоснование_НМЦ).xlsx","21846","Приложение_№4_(обоснование_НМЦ).xlsx"
"32515527602","no","Приложение №2 Форма предложения о цене договора.docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=F2659B5625AB4BA8BF7289D26F62774F","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Приложение_№2_Форма_предложения_о_цене_договора.docx","54097","Приложение_№2_Форма_предложения_о_цене_договора.docx"
"32515527602","no","Извещение.docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=C948E25574D14532B125558A187E0631","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Извещение.docx","77275","Извещение.docx"
"32515527602","no","Приложение №3 (Проект договора).docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=FC45E9C615544691988D5FB6A50960DA","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Приложение_№3_(Проект_договора).docx","128719","Приложение_№3_(Проект_договора).docx"
"32515527602","yes","Приложение №1 Техническое задание.docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=267C768BB2A74705AC635393079E0FF0","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Приложение_№1_Техническое_задание.docx","59514","Приложение_№1_Техническое_задание.docx"
"32515527602","no","Приложение №2 Форма предложения о цене договора_ 2 ред.docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=63FD36E5012640CEB9A664FA5F888E3D","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Приложение_№2_Форма_предложения_о_цене_договора__2_ред.docx","53872","Приложение_№2_Форма_предложения_о_цене_договора__2_ред.docx"
"32515527602","no","Приложение №3 (Проект договора)_2 ред..docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=F012666749634133B5D1C527EE3E9C55","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Приложение_№3_(Проект_договора)_2_ред..docx","128034","Приложение_№3_(Проект_договора)_2_ред..docx"
"32515527602","no","Перечень внесенных изменений.docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=CA47E741BCAE4262954A37F61298F731","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Перечень_внесенных_изменений.docx","13776","Перечень_внесенных_изменений.docx"
"32515527602","no","Приложение №4 (обоснование НМЦ).xlsx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=83879233A41C45969764515F511075B1","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Приложение_№4_(обоснование_НМЦ)-2.xlsx","21846","Приложение_№4_(обоснование_НМЦ).xlsx"
"32515527602","no","Извещение.docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=5E1F8ADEC7D34C619D5438F2C4A964F3","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Извещение-2.docx","77275","Извещение.docx"
"32515527602","yes","Приложение №1 Техническое задание_2 ред.docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=9EDFDA4C59E84B608860119DD8A4DD28","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Приложение_№1_Техническое_задание_2_ред.docx","59973","Приложение_№1_Техническое_задание_2_ред.docx"
"32515527602","no","Ответ на запрос.docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=3D0952A843B1474592F1A3E7B0904FDE","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Ответ_на_запрос.docx","14314","Ответ_на_запрос.docx"
"32515527602","no","Протокол № 3722297 от 19.12.2025 Итоговый 1С_.docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=455812763AE64F8E8255D6E27A65022A","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Протокол_№_3722297_от_19.12.2025_Итоговый_1С_.docx","21908","Протокол_№_3722297_от_19.12.2025_Итоговый_1С_.docx"
"32515527602","no","Протокол № 3722297 от 19.12.2025 Итоговый 1С_.pdf","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=2BDCBA72FE43462C88AC123F0821FA7F","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32515527602/Протокол_№_3722297_от_19.12.2025_Итоговый_1С_.pdf","632818","Протокол_№_3722297_от_19.12.2025_Итоговый_1С_.pdf"
"0373100016225000054","no","1. Расчет_НМЦК","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=BA90D253C96D4C388BB9BA7A430E40E7","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0373100016225000054/1._Расчет_НМЦК.docx","12634","1._Расчет_НМЦК.docx"
"0373100016225000054","no","1.1 Расчет_НМЦК","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=20D40DADDBE8484A8E2158BF92791F47","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0373100016225000054/1.1_Расчет_НМЦК.xlsx","22319","1.1_Расчет_НМЦК.xlsx"
"0373100016225000054","no","2. Проект контракта","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=168C3333E0AE46D7A0251F7CBA20F757","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0373100016225000054/2._Проект_контракта.docx","58242","2._Проект_контракта.docx"
"0373100016225000054","yes","3. Описание объекта закупки","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=E5CE48FA223E4F9A8757A6BEC824AFA9","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0373100016225000054/3._Описание_объекта_закупки.docx","98303","3._Описание_объекта_закупки.docx"
